,unitid,uagrntt,uagrnta,upgrntt,upgrnta,ufloant,ufloana,agrnt_t,agrnt_a,pell/loans_total,pell/loans_average
3825,236692,21849012.285714287,6206.142857142857,11452570.857142856,4209.428571428572,12336578.285714285,6111.0,3538860.714285714,6346.857142857143,0.9283425753804759,0.6888281085630129
3826,236708,14530727.42857143,5674.428571428572,7484494.0,4005.5714285714284,6855497.857142857,5563.571428571428,3140785.0,5686.0,1.0917506147568525,0.719964051868019
3827,236744,377017.5714285714,4647.285714285715,341540.28571428574,4515.714285714285,438792.14285714284,6328.285714285715,254813.57142857142,6362.857142857143,0.778364634084801,0.7135762336900084
3828,236753,13993890.714285715,5765.285714285715,7155237.285714285,3950.0,6654263.714285715,6086.857142857143,1854857.7142857143,5921.142857142857,1.0752861012035118,0.6489391663537364
3829,236887,10283269.42857143,5898.142857142857,5293220.285714285,4238.857142857143,4788703.714285715,6049.285714285715,1536545.2857142857,5583.142857142857,1.1053555620748663,0.7007202739402527
3830,236896,18674115.0,12738.285714285714,1989401.4285714286,4266.285714285715,6873476.142857143,7277.857142857143,5241838.0,14572.285714285714,0.28943163360489693,0.5862008047894789
3831,236939,167295219.0,10013.142857142857,35504691.14285714,4523.428571428572,69696255.85714285,6583.0,34852839.14285714,9312.57142857143,0.5094203512973707,0.687137865931729
3832,236948,201218868.0,14051.42857142857,31208126.0,4653.714285714285,47642468.14285714,5971.0,39925891.428571425,14050.714285714286,0.6550484728545475,0.7793860803406942
3833,236975,9677705.142857144,6158.571428571428,4759529.0,4123.571428571428,1865074.5714285714,5638.285714285715,1639600.2857142857,6166.714285714285,2.551924235583993,0.7313519813519813
3834,236993,929788.0,3618.0,874204.0,3455.0,1361329.0,5971.0,243124.0,4265.0,0.6421695269842925,0.5786300452185563
3835,237011,60564687.71428572,8009.714285714285,15442848.142857144,4238.142857142857,36168508.571428575,6191.428571428572,14306095.42857143,6671.714285714285,0.4269694480865675,0.6845177664974619
3836,237039,8023663.142857143,5466.0,4097636.0,3797.4285714285716,2236432.5714285714,5770.857142857143,895747.7142857143,5883.0,1.832219782679405,0.6580354490543618
3837,237057,30283386.85714286,25883.428571428572,759896.4285714285,4464.714285714285,3609755.5714285714,5764.857142857143,8187867.428571428,26395.85714285714,0.21051187913831443,0.7744709322495911
3838,237066,59822657.14285714,27199.571428571428,2970620.714285714,4497.0,9255702.857142856,6910.0,17458544.42857143,28947.14285714286,0.3209503114064657,0.6507959479015919
3839,237109,14618042.857142856,6103.857142857143,7976966.857142857,4112.714285714285,4089821.285714286,5992.714285714285,1638910.7142857143,6196.285714285715,1.9504438702508446,0.6862857279076974
3840,237118,18621600.42857143,20721.14285714286,2117702.0,4548.714285714285,6994424.714285715,9115.857142857143,5513331.142857143,19638.14285714286,0.30277000418271915,0.49898920248859907
3842,237136,1822918.5714285714,11197.142857142857,462859.85714285716,4487.571428571428,304748.85714285716,5379.714285714285,389164.0,10122.142857142857,1.5188239308995417,0.8341653831855117
3845,237181,15578629.42857143,26038.285714285714,1322883.857142857,4746.714285714285,3456749.0,7088.142857142857,4467681.285714285,24021.714285714286,0.38269595424569647,0.6696696696696697
3846,237215,7282501.714285715,6864.0,3433242.4285714286,4567.142857142857,5279004.857142857,7112.571428571428,1360960.4285714286,6953.285714285715,0.6503578840102818,0.6421225998232506
3848,237303,584798.8571428572,6244.428571428572,332656.28571428574,3788.5714285714284,309100.5714285714,5235.571428571428,153627.42857142858,3926.8571428571427,1.0762072815875001,0.7236213812109471
3849,237312,24015515.14285714,17491.714285714286,2735527.714285714,4295.857142857143,6222861.428571428,7174.285714285715,6465816.0,22542.14285714286,0.439593223420645,0.5987853444842692
3850,237321,325436.4285714286,4249.571428571428,304789.0,4132.0,352866.4285714286,5562.0,185013.2857142857,4284.428571428572,0.8637517636175566,0.7428982380438691
3851,237330,17724121.57142857,10544.714285714286,4154330.1428571427,4544.0,7254596.571428572,6717.714285714285,3098252.1428571427,7939.714285714285,0.5726479897198575,0.6764205512078939
3852,237358,15391169.0,21210.428571428572,1615438.5714285714,4554.571428571428,3609341.0,6723.428571428572,4556221.571428572,22456.285714285714,0.4475716124989496,0.6774179840217576
3853,237367,17582777.42857143,6823.857142857143,6889000.714285715,4496.571428571428,14675161.0,6762.571428571428,4501798.285714285,6987.142857142857,0.46943271792968505,0.6649203599645105
3854,237385,8357178.0,6756.571428571428,3190958.8571428573,4300.0,4761339.0,6607.285714285715,2311832.5714285714,8460.42857142857,0.6701809842027332,0.6507967395299561
3855,237437,1995232.4285714286,5623.714285714285,1568352.857142857,4504.428571428572,1809376.0,6608.857142857143,293004.71428571426,5156.714285714285,0.8667921190194061,0.6815745103973023
3858,237525,62264469.71428572,8542.0,19014017.57142857,5013.0,39655795.428571425,7944.285714285715,16147162.0,10032.142857142857,0.479476388405243,0.6310196007912245
3860,237552,191221.66666666666,5285.666666666667,191221.66666666666,5285.666666666667,338710.1666666667,6257.833333333333,40785.333333333336,4408.333333333333,0.564558390875975,0.8446480411217941
3862,237570,291352.0,4252.428571428572,291352.0,4252.428571428572,467437.5714285714,6342.0,96920.14285714286,4409.857142857143,0.6232960673434467,0.6705185385412443
3863,237598,324331.71428571426,6206.571428571428,272383.14285714284,5626.857142857143,333950.71428571426,7861.714285714285,37003.0,5460.333333333333,0.8156387490882958,0.715729030382323
3864,237613,466719.6666666667,5178.333333333333,340261.3333333333,3988.6666666666665,564160.6666666666,6944.666666666667,260758.33333333334,5762.333333333333,0.603128423226953,0.5743496208121339
3865,237640,5172492.333333333,12405.666666666666,718697.3333333334,3460.8333333333335,2162018.8333333335,7718.0,1202581.6666666667,12700.0,0.3324195526203017,0.4484106417897556
3866,237686,5884745.285714285,3544.714285714286,2507487.4285714286,2255.5714285714284,1589694.2857142857,2160.1428571428573,651948.5714285715,2662.5714285714284,1.5773393985905646,1.0441769724224588
3867,237701,5587739.857142857,5846.571428571428,2879502.4285714286,4439.857142857143,3664481.1428571427,5597.142857142857,2611578.8571428573,5745.142857142857,0.7857872141555959,0.7932363450740174
3869,237783,4389267.857142857,7623.142857142857,1954477.857142857,4698.0,4248310.857142857,8492.714285714286,945179.5714285715,7490.857142857143,0.4600599915744664,0.553180036670087
3870,237792,24097587.714285713,9675.142857142857,4726902.571428572,4343.285714285715,12432066.857142856,7226.714285714285,3553547.5714285714,7452.428571428572,0.38021856106032165,0.6010042105679325
3871,237817,6377136.0,5465.428571428572,4183238.1428571427,4367.285714285715,1456679.2857142857,4575.571428571428,2072508.142857143,5893.857142857143,2.871763320781955,0.9544787536295234
3873,237899,15307623.57142857,9830.714285714286,4350230.714285715,4400.142857142857,9714113.857142856,8162.0,2505193.1428571427,8098.857142857143,0.44782579021214164,0.539101060664403
3875,237932,13094261.857142856,8495.142857142857,3675744.285714286,4381.714285714285,11156930.57142857,8759.57142857143,2257174.285714286,6133.142857142857,0.3294583812439761,0.5002201673271686
3876,237950,8216941.571428572,8680.285714285714,2283559.0,4583.571428571428,3759433.714285714,6285.142857142857,2287449.5714285714,8501.0,0.6074210036800376,0.7292708428038913
3877,237969,29223321.714285713,23613.571428571428,2020724.5714285714,4669.0,5907385.0,6864.428571428572,8754815.714285715,25032.714285714286,0.3420675258898093,0.680173149362136
3878,237978,680718.0,5916.0,593940.0,5350.5,938534.0,8413.5,112762.5,5856.5,0.6328380218510997,0.6359422356926369
3879,237987,1384610.7142857143,8586.857142857143,733025.1428571428,5143.857142857143,659137.8571428572,5059.571428571428,335680.0,7842.571428571428,1.112096862459945,1.0166586667419601
3880,237996,3536038.4285714286,7551.857142857143,2030195.7142857143,5219.0,2594457.1428571427,6197.0,489456.71428571426,6695.857142857143,0.7825127194238267,0.8421817008229788
3881,238005,387950.71428571426,5490.0,359625.0,5457.142857142857,502842.4285714286,7292.142857142857,285057.0,5338.285714285715,0.7151842795399979,0.7483592908218238
3882,238014,5559914.0,5274.714285714285,3980164.285714286,4946.714285714285,1764327.4285714286,4484.428571428572,1254047.7142857143,5726.0,2.2559102246327454,1.1030868720333853
3883,238032,140383712.7142857,9398.142857142857,23347831.85714286,4452.285714285715,70219161.85714285,6455.0,36485934.71428572,9254.142857142857,0.33249943804004356,0.6897421710744717
3884,238078,13325453.714285715,19316.428571428572,1112763.857142857,4307.571428571428,4345456.571428572,7762.285714285715,3825480.714285714,18257.14285714286,0.25607524522493047,0.5549359540636042
3886,238166,335514.5,4470.0,320126.5,4414.0,805311.5,9664.0,135752.0,4678.5,0.39751884829659084,0.45674668874172186
3887,238175,444942.85714285716,4522.857142857143,411955.85714285716,4528.571428571428,708169.7142857143,6938.714285714285,185711.2857142857,4901.428571428572,0.5817191117222102,0.6526528175248605
3888,238193,17821593.57142857,14621.42857142857,3249465.4285714286,4263.285714285715,8517510.857142856,7937.428571428572,3382491.8571428573,19098.571428571428,0.38150411347540575,0.537111695043375
3889,238263,17299107.42857143,3264.285714285714,12310738.142857144,3321.4285714285716,23383131.285714287,6037.428571428572,1729078.4285714286,4649.285714285715,0.5264794518935229,0.5501396053191993
3890,238324,2698775.285714286,8316.714285714286,248902.0,3616.285714285714,1622736.857142857,7548.571428571428,102988.71428571429,3465.1428571428573,0.15338408005241236,0.47906888720666163
3891,238333,36360481.71428572,31823.571428571428,1379921.0,4529.285714285715,4428403.857142857,6573.714285714285,9948164.0,34334.28571428572,0.31160685531746085,0.688999478442281
3892,238397,4968826.714285715,3729.5714285714284,3771253.1428571427,3314.714285714286,4376814.0,4149.857142857143,589782.5714285715,4708.714285714285,0.8616434563719506,0.7987538297359633
3893,238430,16370703.57142857,16083.42857142857,2334436.1428571427,4070.1428571428573,8142100.285714285,8453.57142857143,3201900.4285714286,23196.14285714286,0.28671178945720255,0.4814702154626109
3894,238458,50203592.14285714,17847.714285714286,2927512.0,4010.8571428571427,13789698.0,6707.285714285715,14095902.714285715,19424.285714285714,0.2122970350764752,0.5979851334369874
3895,238476,62414632.0,23835.714285714286,3245014.714285714,4288.714285714285,16011276.57142857,6919.142857142857,18312497.42857143,25732.85714285714,0.20267058031314644,0.6198331750423256
3897,238616,37852068.428571425,13480.142857142857,4034197.4285714286,3805.1428571428573,15217623.714285715,6843.0,10158969.857142856,18257.428571428572,0.2651003536632517,0.5560635477338678
3898,238661,19373413.714285713,14380.42857142857,1919921.7142857143,3990.5714285714284,7623580.571428572,7018.428571428572,4300498.714285715,16296.57142857143,0.2518398928557455,0.5685847462802011
3899,238722,10673145.714285715,3823.0,7199819.285714285,3400.714285714286,9707329.42857143,4490.142857142857,680673.0,4484.428571428572,0.7416889824016039,0.7573732938818365
3900,238759,14640003.57142857,4542.285714285715,9412670.57142857,3404.1428571428573,12004690.857142856,5045.0,1220659.857142857,5111.142857142857,0.784082712619624,0.6747557695030441
3901,238786,128535.0,4612.0,105228.0,4494.0,197565.5,6454.0,51740.0,4076.5,0.5326233578231017,0.6963123644251626
3902,238810,151613.2857142857,3939.8571428571427,146070.0,4040.4285714285716,253843.14285714287,6974.571428571428,32131.571428571428,4367.857142857143,0.5754340982226369,0.5793085084593012
3903,238892,1245906.0,3857.0,1190918.0,3722.0,3087107.0,8672.0,185195.0,4209.0,0.3857715330242846,0.42919741697416974
3904,238980,14285484.857142856,10633.0,2628317.8571428573,3247.714285714286,10264572.42857143,6857.285714285715,3670878.285714286,18988.285714285714,0.25605721771975,0.47361513301806213
3905,239008,3953755.714285714,4222.285714285715,2897072.4285714286,3554.1428571428573,2515808.4285714286,3744.5714285714284,372340.14285714284,4580.428571428572,1.15154731006943,0.9491454295742409
3906,239017,42442177.0,29577.0,1446294.142857143,4484.857142857143,5436530.428571428,6657.0,11946197.285714285,31789.714285714286,0.26603256651635987,0.6737054443228396
3907,239071,3515323.1428571427,7022.142857142857,1105110.4285714286,3973.4285714285716,1512577.2857142857,5702.285714285715,974076.0,7137.857142857143,0.7306141901037218,0.696813307946688
3908,239080,18749020.85714286,14783.0,2335191.285714286,4294.0,7420071.0,6948.571428571428,4686037.857142857,16380.0,0.3147127952972803,0.6179687500000001
3909,239105,155329984.2857143,19539.14285714286,6516939.142857143,4520.571428571428,26894932.85714286,7090.857142857143,42678111.85714286,21991.285714285714,0.242311039684427,0.6375211540011282
3910,239220,5111187.0,4169.142857142857,3706254.285714286,3460.5714285714284,3673591.5714285714,3871.8571428571427,517531.5714285714,4832.142857142857,1.0088912209347793,0.8937755967974025
3911,239248,33662513.71428572,4269.428571428572,24912519.714285713,3632.1428571428573,31272920.14285714,5021.285714285715,3631508.5714285714,5434.714285714285,0.7966163569146526,0.7233491706734189
3912,239309,14988763.142857144,20414.0,1432007.4285714286,4633.571428571428,4429527.714285715,7278.714285714285,4648384.714285715,21314.428571428572,0.3232867070575147,0.6365920197837138
3913,239318,58837028.71428572,24318.714285714286,2794063.714285714,4084.0,11945874.714285715,6821.714285714285,14467249.42857143,26270.85714285714,0.23389360604497023,0.598676495225331
3914,239372,4713732.571428572,3648.285714285714,3204101.0,3158.285714285714,3961702.1428571427,2538.1428571428573,451746.14285714284,4158.285714285715,0.8087687777782385,1.2443293746834017
3915,239390,12369538.857142856,19038.571428571428,1949965.5714285714,4688.0,3871201.285714286,7054.0,2989076.714285714,22279.571428571428,0.5037107160055042,0.6645874681032039
3916,239442,2838028.0,4502.571428571428,1711293.142857143,3610.4285714285716,1203547.2857142857,3762.714285714286,417837.0,5646.428571428572,1.4218744565914736,0.9595276965716238
3917,239460,7353077.0,3870.8571428571427,5209427.571428572,3418.5714285714284,5639645.571428572,4142.714285714285,882075.5714285715,4586.142857142857,0.9237154188944853,0.8252008689954826
3918,239488,13191851.285714285,4127.857142857143,9432167.285714285,3432.714285714286,10286302.42857143,5699.0,1253594.142857143,4776.571428571428,0.9169638313875857,0.6023362494673251
3919,239512,13757364.42857143,24739.428571428572,978340.0,4566.714285714285,2973409.5714285714,7218.285714285715,4165274.8571428573,26811.14285714286,0.3290296800685812,0.6326591196960101
3920,239628,23014793.14285714,29453.285714285714,1195663.4285714286,4099.571428571428,4206847.571428572,7068.571428571428,7102937.714285715,30904.428571428572,0.28421838639744257,0.5799717057396928
3921,239716,40542171.71428572,20540.285714285714,1701880.857142857,4093.285714285714,8701009.285714285,6601.428571428572,12037362.714285715,21995.0,0.19559579828711168,0.62006059294525
3922,239743,4018384.6,13503.0,638747.8,4294.6,1659861.6,8026.0,1060164.0,17749.6,0.38481991510617514,0.5350859705955645
3923,239877,180790.57142857142,4664.428571428572,151972.85714285713,4148.571428571428,216586.42857142858,5687.571428571428,85478.14285714286,5011.571428571428,0.7016730371577166,0.7294099917112501
3924,239910,3244915.8571428573,4173.285714285715,2380815.714285714,3864.714285714286,2579162.285714286,4224.285714285715,859433.5714285715,4448.857142857143,0.9230965137295962,0.9148799458911058
